A1,A2,A3,A4,A5,A6,B1,B1_1,B1_2,B1_3,B1_4,B1_5,B2,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,C1,C2,C3,D1,D2,E1,E2
male,18-34,secondary,low,region1,Rural,4,FALSE,FALSE,FALSE,TRUE,FALSE,3 5 8,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,4,3,75,40,NA,I often find myself reading in my spare time when time allows
female,18-34,tertiary or higher,middle,region3,Urban,2 3 5,FALSE,TRUE,TRUE,FALSE,TRUE,1 3 6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,5,4,61,37,NA,In my experience keeping active outdoors when time allows
male,18-34,secondary,low,region3,Urban,2 5,FALSE,TRUE,FALSE,FALSE,TRUE,1 4 6,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,4,1,99,32,NA,I would say spending time with family more than I used to
female,35-54,secondary,middle,region3,Urban,1 4,TRUE,FALSE,FALSE,TRUE,FALSE,3 6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,3,2,81,3,Neutral,Most of the time I cooking at home on a regular basis
female,18-34,secondary,low,region1,Rural,1 4,TRUE,FALSE,FALSE,TRUE,FALSE,3 6 8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,2,4,89,33,Strongly dissatisfied,Most of the time I cooking at home even if it takes effort
male,18-34,primary,middle,region2,Rural,4,FALSE,FALSE,FALSE,TRUE,FALSE,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,1,2,108,35,NA,Most of the time I spending time with family and find it rewarding
male,35-54,secondary,low,region1,Rural,,FALSE,FALSE,FALSE,FALSE,FALSE,2 5 7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3,3,4,47,21,Neutral,Most of the time I learning new things when time allows
male,35-54,secondary,middle,region3,Urban,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,1 3 7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,5,44,38,NA,I often find myself reading in my spare time on a regular basis
male,35-54,secondary,middle,region2,Rural,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,4 7 8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3,4,3,34,30,NA,Personally I think cooking at home more than I used to
male,18-34,secondary,high,region3,Urban,,FALSE,FALSE,FALSE,FALSE,FALSE,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,2,4,107,41,Strongly dissatisfied,I really enjoy cooking at home when time allows
male,18-34,secondary,low,region1,Rural,1 5,TRUE,FALSE,FALSE,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,3,5,100,35,NA,I really enjoy learning new things even if it takes effort
male,35-54,secondary,middle,region3,Urban,,FALSE,FALSE,FALSE,FALSE,FALSE,4 7 8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,5,2,5,56,44,NA,I often find myself learning new things depending on the season
female,35-54,tertiary or higher,high,region2,Rural,3 4 5,FALSE,FALSE,TRUE,TRUE,TRUE,1 3 6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,4,4,67,7,Neutral,In my experience meeting up with friends depending on the season
female,35-54,secondary,low,region3,Urban,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,1 6 8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4,4,4,35,29,Dissatisfied,In my experience staying on top of my health depending on the season
female,18-34,secondary,low,region2,Rural,2 3 4,FALSE,TRUE,TRUE,TRUE,FALSE,3 6 8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,4,5,86,34,Dissatisfied,Most of the time I managing my schedule and would recommend it
male,18-34,tertiary or higher,high,region1,Rural,4,FALSE,FALSE,FALSE,TRUE,FALSE,3 5 8,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,4,3,3,65,25,Neutral,In my experience reading in my spare time and would recommend it
male,18-34,tertiary or higher,high,region1,Rural,4,FALSE,FALSE,FALSE,TRUE,FALSE,5 6 8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,2,2,96,41,Strongly dissatisfied,I would say reading in my spare time though it can be difficult
female,18-34,secondary,high,region2,Rural,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,2 3 6,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,4,3,101,34,Neutral,I would say reading in my spare time on a regular basis
female,35-54,secondary,low,region3,Urban,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,5,5,22,33,NA,Personally I think spending time with family as much as I can
male,18-34,secondary,high,region1,Rural,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,1 2 6,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,3,3,79,45,Dissatisfied,I would say staying on top of my health even if it takes effort
female,18-34,tertiary or higher,middle,region3,Urban,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,3 4 6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,5,5,1,83,37,Strongly dissatisfied,In my experience staying on top of my health and find it rewarding
female,18-34,primary,low,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 6 8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,4,3,107,28,Neutral,In my experience staying on top of my health when time allows
male,35-54,primary,low,region1,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 5 8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,3,5,44,25,NA,Most of the time I staying on top of my health even if it takes effort
female,35-54,secondary,high,region3,Urban,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,3 6 8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,5,4,2,66,36,Strongly dissatisfied,Personally I think spending time with family though it can be difficult
female,55+,secondary,high,region1,Rural,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,3 5 7,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,5,2,49,6,NA,In my experience cooking at home and find it rewarding
male,35-54,tertiary or higher,high,region3,Urban,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,1 4 7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4,1,5,54,21,Neutral,Personally I think meeting up with friends even if it takes effort
male,18-34,secondary,high,region1,Rural,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,1 5 6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2,5,115,43,NA,In my experience spending time with family and would recommend it
female,55+,secondary,middle,region3,Urban,3 4,FALSE,FALSE,TRUE,TRUE,FALSE,3 5 7,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3,4,4,29,22,Dissatisfied,In my experience travelling when I can depending on the season
female,18-34,tertiary or higher,middle,region3,Urban,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,5 6 8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,3,4,66,45,NA,Most of the time I managing my schedule whenever possible
female,35-54,secondary,high,region3,Urban,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,5,5,5,37,33,Strongly dissatisfied,I really enjoy meeting up with friends when time allows
female,18-34,tertiary or higher,high,region2,Rural,1 2 5,TRUE,TRUE,FALSE,FALSE,TRUE,3 4 6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,5,1,4,97,27,Neutral,I often find myself learning new things on a regular basis
male,55+,secondary,low,region3,Urban,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,2 5 8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5,1,2,8,2,NA,I often find myself spending time with family on a regular basis
male,35-54,primary,high,region3,Urban,2 3 5,FALSE,TRUE,TRUE,FALSE,TRUE,4 5 6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,4,2,2,59,20,Strongly dissatisfied,Most of the time I cooking at home and would recommend it
female,18-34,secondary,middle,region3,Urban,2 3 5,FALSE,TRUE,TRUE,FALSE,TRUE,3 7 8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,2,3,105,40,Strongly dissatisfied,Personally I think keeping active outdoors more than I used to
female,35-54,primary,high,region1,Rural,2 3 4,FALSE,TRUE,TRUE,TRUE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,4,5,1,89,34,Neutral,In my experience managing my schedule even if it takes effort
female,18-34,tertiary or higher,high,region3,Urban,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,3 6 8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,4,2,108,39,Dissatisfied,I would say meeting up with friends though it can be difficult
female,35-54,secondary,low,region3,Urban,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,3 5 8,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,5,4,4,39,22,Strongly dissatisfied,Most of the time I reading in my spare time and find it rewarding
female,18-34,secondary,low,region2,Rural,1,TRUE,FALSE,FALSE,FALSE,FALSE,3 4 7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4,5,5,102,46,Strongly dissatisfied,I would say staying on top of my health whenever possible
female,35-54,tertiary or higher,high,region2,Rural,2 3 4,FALSE,TRUE,TRUE,TRUE,FALSE,2 3 4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,3,19,11,Strongly dissatisfied,I often find myself meeting up with friends and would recommend it
male,35-54,secondary,low,region1,Rural,4,FALSE,FALSE,FALSE,TRUE,FALSE,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4,1,5,72,31,NA,I often find myself keeping active outdoors even if it takes effort
male,35-54,secondary,high,region2,Rural,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,1 5 8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,3,5,41,38,NA,I really enjoy spending time with family and would recommend it
male,35-54,secondary,middle,region3,Urban,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,1 2 7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,1,79,7,Neutral,I would say cooking at home even if it takes effort
male,35-54,secondary,middle,region1,Rural,2 5,FALSE,TRUE,FALSE,FALSE,TRUE,1 6 8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,1,1,70,30,NA,I would say meeting up with friends as much as I can
male,55+,secondary,high,region3,Urban,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,4,4,31,24,NA,Personally I think reading in my spare time when time allows
male,35-54,tertiary or higher,high,region3,Urban,5,FALSE,FALSE,FALSE,FALSE,TRUE,4 5 7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,2,2,40,36,NA,Personally I think spending time with family and find it rewarding
female,18-34,secondary,low,region3,Urban,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,3 4 7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,5,5,2,110,38,NA,In my experience travelling when I can when time allows
female,18-34,secondary,high,region3,Urban,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,1 3 8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,4,1,83,38,Dissatisfied,Personally I think travelling when I can though it can be difficult
male,35-54,secondary,low,region1,Rural,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,6 7 8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,2,4,62,12,Neutral,I would say reading in my spare time whenever possible
male,18-34,tertiary or higher,middle,region1,Rural,1 2 5,TRUE,TRUE,FALSE,FALSE,TRUE,2 5 8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,1,3,69,40,Neutral,Most of the time I meeting up with friends even if it takes effort
male,55+,primary,middle,region1,Rural,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,1 4 8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,3,3,28,4,NA,I would say keeping active outdoors on a regular basis
female,35-54,tertiary or higher,high,region2,Rural,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,3 6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,5,4,61,33,Neutral,Personally I think keeping active outdoors though it can be difficult
male,18-34,secondary,high,region1,Rural,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4,2,4,76,40,NA,I often find myself managing my schedule when time allows
male,55+,secondary,high,region3,Urban,5,FALSE,FALSE,FALSE,FALSE,TRUE,2 4 8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,2,1,31,10,NA,I often find myself spending time with family and find it rewarding
female,18-34,secondary,middle,region2,Rural,1 2 5,TRUE,TRUE,FALSE,FALSE,TRUE,4 6 7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,4,4,3,102,41,Dissatisfied,In my experience managing my schedule and would recommend it
female,55+,secondary,middle,region1,Rural,1 2 5,TRUE,TRUE,FALSE,FALSE,TRUE,4 6 7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,5,4,2,13,3,Strongly dissatisfied,In my experience reading in my spare time and would recommend it
female,35-54,secondary,low,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,4 5 6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,5,4,1,77,39,Neutral,I would say cooking at home and would recommend it
female,18-34,tertiary or higher,middle,region2,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 5 6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,5,5,110,41,Dissatisfied,I would say travelling when I can when time allows
female,18-34,tertiary or higher,low,region3,Urban,3 4,FALSE,FALSE,TRUE,TRUE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,4,5,1,111,36,NA,I often find myself learning new things even if it takes effort
male,18-34,secondary,middle,region3,Urban,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,1 7 8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,1,3,106,32,NA,I really enjoy cooking at home and find it rewarding
male,35-54,secondary,low,region3,Urban,3 5,FALSE,FALSE,TRUE,FALSE,TRUE,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,5,4,3,42,22,Neutral,I would say reading in my spare time even if it takes effort
male,55+,secondary,high,region1,Rural,1 5,TRUE,FALSE,FALSE,FALSE,TRUE,4 5 7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,4,2,1,12,12,NA,I really enjoy spending time with family depending on the season
male,35-54,secondary,middle,region1,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 5 8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,1,3,21,31,NA,Most of the time I staying on top of my health and would recommend it
female,18-34,secondary,low,region2,Rural,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,2 3 6,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,2,2,106,35,NA,Most of the time I cooking at home as much as I can
female,18-34,secondary,middle,region3,Urban,3 5,FALSE,FALSE,TRUE,FALSE,TRUE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,5,1,112,19,Strongly dissatisfied,I really enjoy staying on top of my health depending on the season
female,18-34,secondary,high,region3,Urban,3 4 5,FALSE,FALSE,TRUE,TRUE,TRUE,1 3 8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4,2,5,50,38,Strongly dissatisfied,I often find myself cooking at home whenever possible
female,18-34,tertiary or higher,low,region2,Rural,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,2 3 6,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,4,1,81,38,Neutral,In my experience keeping active outdoors when time allows
male,35-54,secondary,high,region2,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,5 6 8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,2,4,88,15,NA,In my experience cooking at home and would recommend it
female,18-34,primary,middle,region3,Urban,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,2 3 6,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,4,2,105,43,Strongly dissatisfied,In my experience staying on top of my health whenever possible
female,55+,tertiary or higher,low,region3,Urban,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,5 6 7,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,3,1,48,6,Dissatisfied,Most of the time I managing my schedule and would recommend it
female,18-34,secondary,low,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,2 4 6,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,4,2,67,44,Dissatisfied,Personally I think reading in my spare time when time allows
female,55+,secondary,low,region1,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,2 4 6,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5,3,3,11,3,Strongly dissatisfied,In my experience cooking at home whenever possible
male,18-34,secondary,low,region2,Rural,2 5,FALSE,TRUE,FALSE,FALSE,TRUE,4 6 8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,4,1,1,89,38,Neutral,Personally I think managing my schedule more than I used to
female,35-54,secondary,low,region1,Rural,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,2 3 5,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,5,4,5,35,15,Dissatisfied,Most of the time I cooking at home though it can be difficult
female,35-54,secondary,high,region2,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,1 2 5,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,4,2,28,21,Neutral,I often find myself keeping active outdoors when time allows
male,35-54,tertiary or higher,middle,region3,Urban,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,4 5 8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,4,3,2,102,16,Strongly dissatisfied,In my experience spending time with family on a regular basis
male,35-54,primary,high,region3,Urban,3 5,FALSE,FALSE,TRUE,FALSE,TRUE,1 4 7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5,2,1,44,8,Neutral,Personally I think learning new things when time allows
female,35-54,secondary,middle,region3,Urban,2 3 4,FALSE,TRUE,TRUE,TRUE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,5,5,4,61,28,Neutral,Most of the time I keeping active outdoors and would recommend it
female,18-34,tertiary or higher,low,region1,Rural,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4,2,95,46,Dissatisfied,I really enjoy meeting up with friends and would recommend it
female,18-34,tertiary or higher,low,region2,Rural,3 4 5,FALSE,FALSE,TRUE,TRUE,TRUE,4 7 8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,4,2,1,106,41,Dissatisfied,I often find myself spending time with family as much as I can
female,35-54,secondary,middle,region1,Rural,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,2 3 6,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,5,5,50,29,Dissatisfied,In my experience travelling when I can as much as I can
male,18-34,secondary,high,region1,Rural,2 5,FALSE,TRUE,FALSE,FALSE,TRUE,1 4 6,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,2,5,92,27,Neutral,Personally I think spending time with family whenever possible
female,18-34,secondary,low,region3,Urban,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,4,5,1,99,39,Dissatisfied,Personally I think meeting up with friends and would recommend it
male,35-54,tertiary or higher,high,region3,Urban,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,2,81,21,Neutral,Most of the time I staying on top of my health depending on the season
male,18-34,secondary,high,region1,Rural,1 5,TRUE,FALSE,FALSE,FALSE,TRUE,4 5 7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2,1,5,82,34,NA,In my experience managing my schedule whenever possible
male,18-34,secondary,low,region2,Rural,2,FALSE,TRUE,FALSE,FALSE,FALSE,1 7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,3,3,89,39,Neutral,I really enjoy cooking at home depending on the season
male,35-54,secondary,middle,region2,Rural,2 5,FALSE,TRUE,FALSE,FALSE,TRUE,1 4 7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,2,1,42,22,NA,Personally I think spending time with family though it can be difficult
male,35-54,secondary,low,region2,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,4 5 8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,4,3,1,31,19,NA,In my experience spending time with family and would recommend it
female,18-34,tertiary or higher,middle,region3,Urban,3 4,FALSE,FALSE,TRUE,TRUE,FALSE,3 4 6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,3,1,85,41,Strongly dissatisfied,Personally I think travelling when I can when time allows
male,18-34,tertiary or higher,low,region3,Urban,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,2 5 8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4,3,4,104,37,Neutral,I really enjoy staying on top of my health whenever possible
female,35-54,secondary,high,region1,Rural,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,3 7 8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,4,5,71,5,Strongly dissatisfied,I often find myself travelling when I can and would recommend it
male,18-34,tertiary or higher,middle,region1,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,5 8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5,3,4,74,26,NA,Most of the time I cooking at home whenever possible
female,18-34,secondary,middle,region3,Urban,1 4,TRUE,FALSE,FALSE,TRUE,FALSE,2 3 4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,3,4,57,44,Neutral,I really enjoy learning new things even if it takes effort
male,35-54,secondary,low,region1,Rural,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,1 5 7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,3,1,72,24,NA,Personally I think staying on top of my health on a regular basis
female,18-34,tertiary or higher,middle,region1,Rural,3 4 5,FALSE,FALSE,TRUE,TRUE,TRUE,3 4 8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,3,2,82,46,Dissatisfied,I often find myself reading in my spare time and would recommend it
female,35-54,tertiary or higher,high,region3,Urban,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,2 3 6,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,4,4,74,18,Dissatisfied,I really enjoy staying on top of my health more than I used to
male,18-34,secondary,low,region3,Urban,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,1 2 6,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2,2,50,35,NA,I really enjoy reading in my spare time when time allows
female,55+,primary,middle,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,4 6 8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,2,3,4,24,2,NA,Personally I think learning new things and would recommend it
female,35-54,tertiary or higher,low,region3,Urban,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,5,3,76,18,NA,In my experience cooking at home more than I used to
female,35-54,secondary,middle,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,4 6 8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,4,5,4,85,33,Neutral,I would say reading in my spare time and find it rewarding
male,35-54,tertiary or higher,low,region3,Urban,5,FALSE,FALSE,FALSE,FALSE,TRUE,3 7 8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,1,66,21,NA,In my experience managing my schedule as much as I can
male,35-54,tertiary or higher,low,region3,Urban,5,FALSE,FALSE,FALSE,FALSE,TRUE,2 5 7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,2,1,59,18,NA,Most of the time I learning new things more than I used to
female,35-54,tertiary or higher,high,region1,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,5,4,67,38,Neutral,In my experience spending time with family depending on the season
female,35-54,tertiary or higher,low,region3,Urban,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,4,4,5,44,23,Neutral,I often find myself keeping active outdoors as much as I can
female,18-34,tertiary or higher,middle,region3,Urban,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,4 5 6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,4,2,3,109,42,Strongly dissatisfied,I would say reading in my spare time though it can be difficult
female,18-34,secondary,high,region2,Rural,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,3 6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,5,3,81,37,Strongly dissatisfied,Most of the time I staying on top of my health more than I used to
male,18-34,tertiary or higher,high,region1,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1,2,98,37,Neutral,I would say staying on top of my health and find it rewarding
female,18-34,primary,low,region3,Urban,3 4 5,FALSE,FALSE,TRUE,TRUE,TRUE,5 6 8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,3,1,78,30,Strongly dissatisfied,Most of the time I keeping active outdoors as much as I can
